Record_ID,Date_Time,Terminal,Process_Type,Queue_Length,Wait_Time_Minutes,Staff_Count,Throughput_Rate,Peak_Indicator,Special_Events,Passenger_Type,Processing_Duration,Synthetic_Data
PF1400,2024-03-18 15:23:16,1,Immigration_NonEU,33,18,3,45,Normal,Normal,Non_EU,320,False
PF1401,2024-03-21 15:03:14,2C,Immigration_EU,31,14,3,57,Normal,Normal,Transit,225,False
PF1402,2024-03-19 00:26:58,1,Baggage_Claim,4,11,4,183,Night,Normal,Transit,139,False
PF1403,2024-03-16 13:31:49,2E,Customs,38,14,4,227,Normal,Normal,VIP,65,False
PF1404,2024-03-16 21:15:49,2D,Customs,21,15,3,118,Night,Normal,Transit,164,False
PF1405,2024-03-16 17:22:15,2E,Immigration_NonEU,113,50,1,86,Evening_Peak,Normal,Crew,332,False
PF1406,2024-03-21 08:14:35,2A,Security,108,45,7,62,Morning_Rush,Normal,EU_Citizen,80,False
PF1407,2024-03-18 13:47:26,2F,Immigration_NonEU,4,3,1,74,Normal,Normal,Non_EU,170,False
PF1408,2024-03-20 03:00:54,2C,Security,11,15,3,81,Night,Normal,Crew,93,False
PF1409,2024-03-18 10:42:41,3,Security,22,10,7,100,Normal,Normal,Non_EU,114,False
PF1410,2024-03-15 22:31:26,2E,Immigration_NonEU,37,15,3,99,Night,Normal,Non_EU,161,False
PF1411,2024-03-16 10:31:00,2B,Immigration_EU,4,9,1,91,Normal,Normal,EU_Citizen,247,False
PF1412,2024-03-20 03:50:00,2E,Customs,17,7,1,94,Night,Normal,VIP,119,False
PF1413,2024-03-19 19:48:40,1,Customs,119,42,4,229,Evening_Peak,Normal,Transit,122,False
PF1414,2024-03-21 20:24:59,2F,Immigration_EU,86,40,1,65,Evening_Peak,Normal,Transit,230,False
PF1415,2024-03-18 21:56:42,2E,Customs,20,11,1,87,Night,Normal,Crew,60,False
PF1416,2024-03-16 17:20:31,2F,Security,50,26,2,124,Evening_Peak,Normal,VIP,35,False
PF1417,2024-03-17 10:17:39,2A,Baggage_Claim,22,15,1,117,Normal,Normal,EU_Citizen,91,False
PF1418,2024-03-21 09:39:01,2E,Customs,39,24,2,127,Normal,Normal,VIP,62,False
PF1419,2024-03-15 08:54:15,2D,Immigration_NonEU,60,32,4,58,Morning_Rush,Normal,EU_Citizen,344,False
PF1420,2024-03-19 22:31:08,2F,Security,5,15,4,85,Night,Normal,Non_EU,78,False
PF1421,2024-03-20 01:15:22,2F,Security,3,6,3,118,Night,Normal,VIP,102,False
PF1422,2024-03-19 03:51:33,2C,Customs,14,5,2,233,Night,Normal,Crew,62,False
PF1423,2024-03-16 17:12:48,2D,Customs,27,16,4,139,Evening_Peak,Normal,Non_EU,85,False
PF1424,2024-03-15 19:36:45,3,Customs,47,27,2,204,Evening_Peak,Normal,Transit,67,False
PF1425,2024-03-21 05:41:07,2E,Immigration_NonEU,114,46,1,85,Morning_Rush,Normal,Non_EU,110,False
PF1426,2024-03-19 00:30:06,2B,Baggage_Claim,30,21,2,144,Night,Normal,VIP,67,False
PF1427,2024-03-16 06:57:09,2D,Security,83,37,6,112,Morning_Rush,Normal,Transit,96,False
PF1428,2024-03-19 10:26:17,1,Baggage_Claim,2,6,4,102,Normal,Normal,Transit,112,False
PF1429,2024-03-20 09:02:50,2D,Baggage_Claim,30,22,2,139,Normal,Normal,EU_Citizen,74,False
PF1430,2024-03-19 03:35:38,2A,Security,34,22,4,98,Night,Normal,Crew,41,False
PF1431,2024-03-15 19:37:32,2E,Immigration_NonEU,33,25,2,87,Evening_Peak,Normal,Non_EU,267,False
PF1432,2024-03-20 23:25:45,1,Baggage_Claim,0,8,1,128,Night,Normal,Non_EU,139,False
PF1433,2024-03-20 01:38:58,2B,Security,26,14,3,135,Night,Normal,EU_Citizen,75,False
PF1434,2024-03-19 15:56:08,2D,Customs,9,5,3,114,Normal,Normal,Crew,103,False
PF1435,2024-03-19 05:55:09,1,Baggage_Claim,83,30,1,221,Morning_Rush,Normal,Transit,146,False
PF1436,2024-03-19 04:34:14,3,Immigration_NonEU,10,15,1,91,Night,Normal,Transit,127,False
PF1437,2024-03-18 12:48:14,2C,Immigration_EU,12,14,1,78,Normal,Normal,VIP,328,False
PF1438,2024-03-16 08:58:10,2C,Immigration_EU,65,25,4,65,Morning_Rush,Normal,Non_EU,349,False
PF1439,2024-03-19 00:37:21,2F,Customs,7,15,1,188,Night,Normal,VIP,158,False
PF1440,2024-03-18 11:52:31,2A,Baggage_Claim,7,5,4,117,Normal,Normal,VIP,125,False
PF1441,2024-03-21 15:49:27,3,Immigration_NonEU,6,14,1,57,Normal,Normal,EU_Citizen,266,False
PF1442,2024-03-17 05:53:57,2E,Immigration_NonEU,89,41,3,85,Morning_Rush,Normal,VIP,129,False
PF1443,2024-03-21 03:23:43,3,Immigration_EU,31,12,3,72,Night,Normal,Crew,63,False
PF1444,2024-03-16 09:45:35,2B,Security,25,14,4,134,Normal,Normal,Transit,62,False
PF1445,2024-03-18 17:02:13,2F,Baggage_Claim,91,40,4,99,Evening_Peak,Normal,EU_Citizen,60,False
PF1446,2024-03-15 23:28:16,3,Immigration_EU,23,8,1,62,Night,Normal,VIP,270,False
PF1447,2024-03-19 18:29:37,2F,Immigration_EU,72,29,3,77,Evening_Peak,Normal,VIP,201,False
PF1448,2024-03-21 16:46:38,2A,Security,70,28,6,75,Evening_Peak,Normal,Non_EU,97,False
PF1449,2024-03-16 22:35:29,1,Baggage_Claim,16,13,3,211,Night,Normal,EU_Citizen,145,False
PF1450,2024-03-20 09:34:29,2E,Immigration_NonEU,10,4,2,89,Normal,Normal,Non_EU,135,False
PF1451,2024-03-19 01:11:49,2B,Baggage_Claim,30,17,2,80,Night,Normal,Crew,54,False
PF1452,2024-03-16 02:27:44,2C,Baggage_Claim,17,9,3,126,Night,Normal,VIP,164,False
PF1453,2024-03-18 16:57:07,2A,Customs,117,51,4,164,Evening_Peak,Normal,EU_Citizen,138,False
PF1454,2024-03-17 15:55:13,3,Security,29,14,5,121,Normal,Normal,Non_EU,108,False
PF1455,2024-03-16 21:02:47,2D,Baggage_Claim,31,23,1,114,Night,VIP_Movement,VIP,162,False
PF1456,2024-03-15 23:16:47,2B,Immigration_NonEU,32,15,4,76,Night,Normal,Crew,191,False
PF1457,2024-03-15 09:12:31,1,Baggage_Claim,10,6,2,161,Normal,Normal,Crew,45,False
PF1458,2024-03-18 21:56:46,1,Customs,37,22,3,104,Night,Normal,EU_Citizen,128,False
PF1459,2024-03-19 16:17:14,2D,Immigration_NonEU,59,24,3,45,Evening_Peak,Normal,Transit,205,False
PF1460,2024-03-18 14:32:49,2E,Baggage_Claim,38,22,3,127,Normal,Normal,Transit,95,False
PF1461,2024-03-18 04:15:29,2C,Immigration_EU,9,8,2,43,Night,Normal,Transit,170,False
PF1462,2024-03-18 22:17:58,2B,Customs,12,9,4,148,Night,Normal,Transit,151,False
PF1463,2024-03-17 22:15:22,2D,Security,6,2,2,95,Night,Normal,Crew,114,False
PF1464,2024-03-17 20:23:43,2B,Security,115,40,2,100,Evening_Peak,Normal,Crew,36,False
PF1465,2024-03-16 14:05:36,2C,Customs,35,20,4,217,Normal,Normal,Transit,164,False
PF1466,2024-03-18 01:01:48,2D,Customs,37,18,1,94,Night,Normal,Non_EU,151,False
PF1467,2024-03-20 17:14:49,2D,Customs,40,18,3,129,Evening_Peak,Emergency,Transit,48,False
PF1468,2024-03-17 22:00:52,2B,Customs,16,5,4,95,Night,Normal,VIP,124,False
PF1469,2024-03-20 14:45:12,2D,Baggage_Claim,8,3,2,188,Normal,Normal,Crew,134,False
PF1470,2024-03-20 16:03:23,3,Immigration_NonEU,108,38,2,86,Evening_Peak,Normal,Transit,326,False
PF1471,2024-03-16 19:55:17,2A,Immigration_EU,76,33,2,74,Evening_Peak,Normal,Transit,199,False
PF1472,2024-03-15 11:57:51,1,Customs,32,22,4,86,Normal,VIP_Movement,VIP,129,False
PF1473,2024-03-18 07:01:18,1,Immigration_NonEU,46,23,1,81,Morning_Rush,Normal,Transit,308,False
PF1474,2024-03-21 20:21:32,2C,Baggage_Claim,47,29,2,163,Evening_Peak,Normal,EU_Citizen,59,False
PF1475,2024-03-18 10:41:57,3,Security,33,21,4,74,Normal,Normal,EU_Citizen,50,False
PF1476,2024-03-18 12:58:14,2F,Immigration_NonEU,9,15,3,68,Normal,Normal,VIP,77,False
PF1477,2024-03-20 20:21:46,2D,Baggage_Claim,44,22,3,147,Evening_Peak,Strike,Non_EU,128,False
PF1478,2024-03-18 01:59:01,1,Immigration_EU,31,19,2,90,Night,Normal,Crew,212,False
PF1479,2024-03-20 13:20:36,2F,Security,25,21,6,135,Normal,Normal,Non_EU,90,False
PF1480,2024-03-17 19:03:03,2C,Immigration_NonEU,117,46,3,66,Evening_Peak,Normal,VIP,328,False
PF1481,2024-03-18 22:11:13,2D,Immigration_NonEU,4,8,4,45,Night,System_Down,Crew,87,False
PF1482,2024-03-18 12:38:42,2D,Immigration_EU,6,4,1,91,Normal,Normal,EU_Citizen,143,False
PF1483,2024-03-18 12:45:45,2D,Immigration_NonEU,24,10,1,69,Normal,Normal,VIP,267,False
PF1484,2024-03-15 10:47:41,2A,Customs,0,14,3,112,Normal,Normal,Crew,56,False
PF1485,2024-03-14 23:38:00,3,Security,3,14,3,110,Night,Normal,Transit,95,False
PF1486,2024-03-17 10:52:49,2A,Immigration_NonEU,27,16,2,50,Normal,Strike,VIP,273,False
PF1487,2024-03-17 16:59:39,2A,Security,110,36,5,90,Evening_Peak,Normal,Transit,52,False
PF1488,2024-03-16 22:43:07,2D,Customs,16,19,4,131,Night,Normal,EU_Citizen,52,False
PF1489,2024-03-19 09:45:52,2D,Customs,38,24,1,111,Normal,Normal,Non_EU,126,False
PF1490,2024-03-17 01:56:35,2B,Security,31,16,2,128,Night,Normal,Non_EU,95,False
PF1491,2024-03-21 09:36:49,2C,Security,36,12,4,116,Normal,Normal,EU_Citizen,75,False
PF1492,2024-03-17 13:25:15,2C,Customs,4,6,2,99,Normal,Normal,Non_EU,160,False
PF1493,2024-03-16 07:44:49,2B,Baggage_Claim,88,29,1,110,Morning_Rush,Normal,VIP,120,False
PF1494,2024-03-17 04:59:01,2D,Security,11,6,2,73,Night,Normal,EU_Citizen,88,False
PF1495,2024-03-18 02:19:46,2D,Baggage_Claim,23,13,4,216,Night,Normal,EU_Citizen,122,False
PF1496,2024-03-20 05:04:47,1,Baggage_Claim,37,12,1,238,Morning_Rush,Normal,Non_EU,98,False
PF1497,2024-03-19 16:48:10,2F,Immigration_NonEU,102,38,1,75,Evening_Peak,Normal,Crew,245,False
PF1498,2024-03-19 07:22:09,2C,Customs,90,33,1,193,Morning_Rush,Normal,Crew,128,False
PF1499,2024-03-16 13:51:13,3,Customs,27,12,1,130,Normal,Normal,Transit,125,False
PF1500,2024-03-15 10:21:05,2D,Baggage_Claim,13,15,2,123,Normal,Normal,EU_Citizen,125,False
PF1501,2024-03-20 01:54:44,2A,Immigration_EU,19,10,3,46,Night,Normal,VIP,291,False
PF1502,2024-03-18 11:17:25,2C,Immigration_EU,36,24,1,66,Normal,System_Down,Crew,215,False
PF1503,2024-03-15 23:10:54,2C,Immigration_NonEU,9,11,2,51,Night,Normal,Crew,323,False
PF1504,2024-03-16 23:57:14,2C,Customs,38,24,4,117,Night,Normal,EU_Citizen,82,False
PF1505,2024-03-21 22:42:29,2A,Baggage_Claim,37,26,1,102,Night,Normal,VIP,159,False
PF1506,2024-03-17 08:23:56,2E,Security,108,38,5,119,Morning_Rush,Strike,Non_EU,41,False
PF1507,2024-03-20 11:28:41,2C,Immigration_EU,18,6,1,43,Normal,Normal,Transit,154,False
PF1508,2024-03-21 15:34:16,3,Security,22,16,7,72,Normal,Normal,Crew,111,False
PF1509,2024-03-19 07:17:55,2C,Immigration_NonEU,64,27,2,74,Morning_Rush,Normal,Transit,130,False
PF1510,2024-03-18 23:26:25,2D,Immigration_NonEU,34,22,3,82,Night,Normal,Non_EU,177,False
PF1511,2024-03-16 18:56:41,2B,Immigration_NonEU,49,21,2,97,Evening_Peak,Normal,Crew,328,False
PF1512,2024-03-16 14:05:26,2F,Customs,10,10,3,118,Normal,Normal,EU_Citizen,56,False
PF1513,2024-03-20 19:31:14,2D,Immigration_NonEU,58,33,2,59,Evening_Peak,Normal,EU_Citizen,341,False
PF1514,2024-03-15 23:31:37,2B,Baggage_Claim,19,14,1,110,Night,Normal,Non_EU,156,False
PF1515,2024-03-15 07:55:29,2C,Baggage_Claim,107,48,3,156,Morning_Rush,Normal,Non_EU,139,False
PF1516,2024-03-19 13:02:31,2A,Baggage_Claim,13,11,4,214,Normal,Normal,Non_EU,97,False
PF1517,2024-03-17 22:12:08,2E,Security,25,10,2,106,Night,Emergency,VIP,84,False
PF1518,2024-03-15 13:43:21,3,Immigration_NonEU,7,5,1,42,Normal,Normal,VIP,283,False
PF1519,2024-03-16 17:01:18,2A,Customs,45,20,2,143,Evening_Peak,Normal,Transit,116,False
PF1520,2024-03-15 18:07:07,2B,Immigration_EU,57,20,2,73,Evening_Peak,Normal,Transit,167,False
PF1521,2024-03-15 03:10:34,2E,Immigration_EU,15,13,2,72,Night,Normal,Crew,269,False
PF1522,2024-03-18 04:48:53,2F,Immigration_NonEU,9,11,1,77,Night,Emergency,Crew,269,False
PF1523,2024-03-19 03:54:26,2A,Immigration_NonEU,14,4,3,48,Night,Strike,VIP,313,False
PF1524,2024-03-17 17:08:30,2D,Baggage_Claim,103,36,3,201,Evening_Peak,Normal,Transit,153,False
PF1525,2024-03-20 17:08:44,3,Customs,115,38,2,120,Evening_Peak,Normal,Crew,112,False
PF1526,2024-03-15 22:44:37,1,Security,21,11,5,121,Night,Normal,Crew,90,False
PF1527,2024-03-15 10:06:59,2F,Baggage_Claim,29,21,2,230,Normal,Normal,VIP,144,False
PF1528,2024-03-15 20:20:57,2C,Immigration_EU,23,21,3,46,Evening_Peak,Normal,VIP,331,False
PF1529,2024-03-18 01:59:02,1,Customs,30,10,4,87,Night,Normal,Crew,45,False
PF1530,2024-03-19 03:21:00,2E,Immigration_EU,16,8,2,45,Night,Normal,Non_EU,151,False
PF1531,2024-03-17 20:19:50,2F,Customs,85,29,4,195,Evening_Peak,Normal,Crew,163,False
PF1532,2024-03-21 05:58:25,2D,Customs,40,16,2,178,Morning_Rush,Normal,Non_EU,129,False
PF1533,2024-03-21 19:08:42,2A,Baggage_Claim,77,37,1,194,Evening_Peak,Normal,Non_EU,117,False
PF1534,2024-03-17 03:50:10,2F,Baggage_Claim,22,7,2,202,Night,Normal,Non_EU,94,False
PF1535,2024-03-21 21:07:30,2B,Immigration_EU,9,6,1,44,Night,Normal,VIP,153,False
PF1536,2024-03-18 21:28:18,2E,Customs,3,10,1,151,Night,Normal,EU_Citizen,160,False
PF1537,2024-03-19 01:16:51,2F,Baggage_Claim,16,13,4,224,Night,Normal,Crew,132,False
PF1538,2024-03-19 23:38:21,1,Baggage_Claim,31,11,4,116,Night,Normal,EU_Citizen,67,False
PF1539,2024-03-21 12:41:09,2A,Customs,32,20,4,196,Normal,Normal,Crew,46,False
PF1540,2024-03-20 06:04:59,2B,Immigration_EU,76,25,3,75,Morning_Rush,Normal,Crew,278,False
PF1541,2024-03-20 00:49:42,2D,Immigration_NonEU,20,18,4,81,Night,Normal,Non_EU,243,False
PF1542,2024-03-21 02:41:22,2E,Immigration_NonEU,5,1,4,86,Night,Normal,EU_Citizen,225,False
PF1543,2024-03-20 04:46:56,1,Customs,18,19,2,143,Night,Normal,EU_Citizen,118,False
PF1544,2024-03-16 21:02:03,2C,Security,20,10,3,106,Night,Normal,EU_Citizen,67,False
PF1545,2024-03-16 00:13:39,2C,Immigration_NonEU,24,12,2,80,Night,Normal,EU_Citizen,223,False
PF1546,2024-03-16 23:30:00,2D,Customs,6,2,2,99,Night,Normal,Non_EU,89,False
PF1547,2024-03-20 11:54:37,3,Immigration_EU,4,8,1,76,Normal,Normal,Transit,61,False
PF1548,2024-03-21 20:19:36,2C,Customs,38,12,1,191,Evening_Peak,Normal,VIP,110,False
PF1549,2024-03-15 13:26:31,2B,Security,1,1,2,68,Normal,Normal,Non_EU,102,False
PF1550,2024-03-19 12:40:18,2E,Security,18,12,2,116,Normal,Normal,EU_Citizen,86,False
PF1551,2024-03-20 12:47:42,2E,Immigration_NonEU,28,11,4,84,Normal,Normal,Crew,236,False
PF1552,2024-03-16 20:43:36,3,Baggage_Claim,116,39,3,224,Evening_Peak,Normal,Transit,66,False
PF1553,2024-03-16 16:32:24,2C,Immigration_EU,30,10,3,97,Evening_Peak,Normal,Crew,204,False
PF1554,2024-03-17 13:05:14,2B,Immigration_NonEU,34,11,4,78,Normal,Normal,Non_EU,127,False
PF1555,2024-03-18 15:30:07,2B,Customs,14,11,2,200,Normal,Normal,EU_Citizen,65,False
PF1556,2024-03-18 09:33:20,3,Customs,25,19,3,219,Normal,Normal,Non_EU,152,False
PF1557,2024-03-17 03:26:17,2C,Baggage_Claim,16,19,4,110,Night,Normal,Non_EU,132,False
PF1558,2024-03-17 07:03:43,2B,Customs,28,19,1,90,Morning_Rush,Normal,Non_EU,111,False
PF1559,2024-03-19 04:41:56,2A,Immigration_NonEU,16,14,1,50,Night,Normal,VIP,348,False
PF1560,2024-03-20 14:30:55,2A,Baggage_Claim,6,10,3,89,Normal,Normal,Non_EU,136,False
PF1561,2024-03-15 21:21:22,2D,Immigration_NonEU,24,9,3,84,Night,Normal,Crew,277,False
PF1562,2024-03-20 22:27:35,2A,Baggage_Claim,14,13,1,205,Night,Normal,VIP,140,False
PF1563,2024-03-16 06:26:10,1,Customs,92,44,4,215,Morning_Rush,Normal,Crew,140,False
PF1564,2024-03-16 15:20:08,1,Immigration_NonEU,35,23,3,46,Normal,Normal,Non_EU,162,False
PF1565,2024-03-16 14:54:02,2E,Security,13,4,4,88,Normal,Normal,Non_EU,54,False
PF1566,2024-03-17 07:03:28,2C,Customs,106,46,3,144,Morning_Rush,Normal,Non_EU,118,False
PF1567,2024-03-17 19:45:37,1,Immigration_NonEU,43,15,2,98,Evening_Peak,Normal,Non_EU,357,False
PF1568,2024-03-18 19:23:20,3,Customs,108,50,3,204,Evening_Peak,Normal,VIP,159,False
PF1569,2024-03-18 03:28:32,2E,Immigration_NonEU,18,18,2,60,Night,Normal,Crew,306,False
PF1570,2024-03-17 03:45:51,1,Customs,21,21,2,130,Night,Normal,EU_Citizen,78,False
PF1571,2024-03-20 09:46:28,3,Immigration_EU,13,17,1,50,Normal,Normal,VIP,76,False
PF1572,2024-03-19 12:27:26,3,Immigration_EU,1,7,4,84,Normal,Normal,Non_EU,266,False
PF1573,2024-03-16 05:55:47,2E,Customs,73,34,3,100,Morning_Rush,System_Down,Crew,159,False
PF1574,2024-03-21 02:27:24,2F,Immigration_EU,33,17,4,46,Night,Normal,Non_EU,143,False
PF1575,2024-03-18 17:11:32,1,Security,118,39,7,108,Evening_Peak,Normal,Crew,73,False
PF1576,2024-03-18 08:08:54,1,Immigration_NonEU,42,24,4,70,Morning_Rush,Normal,VIP,70,False
PF1577,2024-03-21 03:35:18,2E,Immigration_NonEU,12,12,4,77,Night,Normal,EU_Citizen,354,False
PF1578,2024-03-20 19:20:54,2D,Customs,92,42,2,121,Evening_Peak,Normal,VIP,119,False
PF1579,2024-03-18 01:44:48,2F,Immigration_NonEU,36,16,3,92,Night,Normal,EU_Citizen,69,False
PF1580,2024-03-21 06:53:01,2D,Immigration_NonEU,104,36,1,63,Morning_Rush,Normal,VIP,250,False
PF1581,2024-03-15 02:30:54,2B,Immigration_NonEU,0,3,3,79,Night,Normal,EU_Citizen,68,False
PF1582,2024-03-15 08:12:59,2C,Customs,103,45,1,102,Morning_Rush,Normal,VIP,108,False
PF1583,2024-03-16 05:07:21,2F,Customs,68,30,2,94,Morning_Rush,Normal,EU_Citizen,144,False
PF1584,2024-03-20 15:53:52,2F,Immigration_NonEU,11,11,4,76,Normal,Normal,Non_EU,87,False
PF1585,2024-03-16 05:49:55,2D,Immigration_NonEU,61,22,3,42,Morning_Rush,Normal,Non_EU,304,False
PF1586,2024-03-19 09:24:11,2E,Security,24,18,7,69,Normal,Normal,VIP,91,False
PF1587,2024-03-19 00:00:54,1,Security,21,17,6,90,Night,Normal,Crew,110,False
PF1588,2024-03-20 18:32:13,2A,Immigration_EU,20,12,3,65,Evening_Peak,Normal,EU_Citizen,300,False
PF1589,2024-03-16 05:54:16,2E,Customs,78,38,4,121,Morning_Rush,Normal,Transit,142,False
PF1590,2024-03-17 07:16:36,2D,Immigration_EU,60,26,1,57,Morning_Rush,Normal,EU_Citizen,102,False
PF1591,2024-03-15 16:46:01,2E,Immigration_NonEU,108,40,1,78,Evening_Peak,Normal,Transit,270,False
PF1592,2024-03-19 12:59:40,2B,Security,36,15,2,94,Normal,Normal,VIP,44,False
PF1593,2024-03-19 04:15:59,2A,Baggage_Claim,22,10,3,188,Night,Normal,VIP,129,False
PF1594,2024-03-17 13:38:18,1,Immigration_NonEU,14,8,1,65,Normal,Normal,Crew,252,False
PF1595,2024-03-16 17:13:37,2E,Immigration_EU,43,24,3,47,Evening_Peak,Normal,EU_Citizen,229,False
PF1596,2024-03-21 01:43:16,2E,Immigration_EU,36,23,1,81,Night,Emergency,EU_Citizen,63,False
PF1597,2024-03-16 05:22:51,3,Immigration_EU,44,16,1,80,Morning_Rush,Normal,EU_Citizen,309,False
PF1598,2024-03-19 19:03:12,2C,Customs,101,40,2,127,Evening_Peak,Normal,EU_Citizen,160,False
PF1599,2024-03-20 07:13:15,1,Customs,109,49,4,134,Morning_Rush,Normal,EU_Citizen,75,False
PF1600,2024-03-19 04:11:10,2B,Immigration_NonEU,12,10,4,63,Night,Normal,VIP,72,False
PF1601,2024-03-18 02:50:12,2C,Immigration_NonEU,5,10,4,68,Night,Normal,EU_Citizen,307,False
PF1602,2024-03-16 11:46:49,2F,Immigration_NonEU,36,24,3,63,Normal,Normal,Non_EU,312,False
PF1603,2024-03-19 12:33:03,2A,Baggage_Claim,1,0,2,226,Normal,Normal,Crew,148,False
PF1604,2024-03-20 01:03:46,2D,Security,37,16,4,93,Night,Normal,Crew,46,False
PF1605,2024-03-15 12:33:08,2E,Baggage_Claim,3,6,2,186,Normal,Normal,Transit,64,False
PF1606,2024-03-19 14:27:17,2B,Security,15,10,6,72,Normal,Normal,Non_EU,32,False
PF1607,2024-03-21 00:27:28,2D,Immigration_NonEU,31,16,4,98,Night,Emergency,EU_Citizen,109,False
PF1608,2024-03-20 03:32:45,2F,Baggage_Claim,13,5,1,193,Night,Normal,Crew,45,False
PF1609,2024-03-17 02:40:26,2A,Immigration_EU,36,17,4,64,Night,Normal,EU_Citizen,170,False
PF1610,2024-03-21 04:52:02,3,Immigration_NonEU,17,17,2,99,Night,Normal,Crew,95,False
PF1611,2024-03-16 13:57:00,1,Immigration_EU,39,24,2,81,Normal,Normal,Crew,244,False
PF1612,2024-03-16 12:05:11,3,Immigration_EU,15,7,2,67,Normal,Normal,VIP,131,False
PF1613,2024-03-16 08:34:45,2D,Customs,21,12,4,198,Morning_Rush,Normal,Crew,64,False
PF1614,2024-03-17 03:43:59,2F,Customs,9,14,2,232,Night,Normal,Transit,108,False
PF1615,2024-03-17 22:04:23,2E,Customs,21,19,3,87,Night,Normal,VIP,52,False
PF1616,2024-03-21 13:29:10,3,Immigration_EU,17,7,1,58,Normal,Normal,Crew,235,False
PF1617,2024-03-19 05:35:50,2F,Immigration_EU,33,20,2,48,Morning_Rush,Normal,VIP,264,False
PF1618,2024-03-21 10:34:51,2C,Baggage_Claim,16,5,3,100,Normal,Normal,Transit,103,False
PF1619,2024-03-19 18:07:09,2D,Immigration_NonEU,27,11,2,61,Evening_Peak,Normal,Crew,85,False
PF1620,2024-03-20 08:29:03,2F,Security,49,16,4,72,Morning_Rush,Normal,Non_EU,63,False
PF1621,2024-03-18 18:20:15,2A,Security,30,15,6,117,Evening_Peak,Normal,Transit,80,False
PF1622,2024-03-21 00:18:40,3,Immigration_EU,13,18,3,68,Night,Normal,Non_EU,86,False
PF1623,2024-03-15 07:14:55,2E,Immigration_NonEU,40,13,2,42,Morning_Rush,Normal,VIP,326,False
PF1624,2024-03-16 08:30:53,2B,Customs,73,32,2,185,Morning_Rush,Normal,VIP,53,False
PF1625,2024-03-20 10:57:43,2F,Immigration_EU,20,16,2,59,Normal,Normal,EU_Citizen,159,False
PF1626,2024-03-21 06:33:22,2E,Immigration_NonEU,48,19,4,86,Morning_Rush,Normal,EU_Citizen,152,False
PF1627,2024-03-19 10:37:23,2C,Baggage_Claim,1,6,2,185,Normal,Normal,Crew,135,False
PF1628,2024-03-15 22:14:38,3,Immigration_NonEU,23,11,2,47,Night,Normal,VIP,270,False
PF1629,2024-03-19 10:23:08,2F,Baggage_Claim,18,6,2,213,Normal,Normal,VIP,102,False
PF1630,2024-03-15 02:07:45,2B,Customs,27,20,4,199,Night,Normal,Non_EU,71,False
PF1631,2024-03-20 00:12:17,3,Immigration_EU,26,20,1,66,Night,Normal,Crew,301,False
PF1632,2024-03-18 01:37:29,2B,Immigration_NonEU,37,18,2,80,Night,Normal,Crew,325,False
PF1633,2024-03-16 22:57:33,2B,Immigration_EU,36,24,1,45,Night,Normal,VIP,123,False
PF1634,2024-03-20 18:31:00,2B,Customs,102,48,2,108,Evening_Peak,Normal,VIP,135,False
PF1635,2024-03-21 10:42:12,2A,Immigration_NonEU,10,17,4,94,Normal,Normal,VIP,104,False
PF1636,2024-03-20 06:51:41,1,Customs,37,16,3,146,Morning_Rush,Normal,EU_Citizen,142,False
PF1637,2024-03-18 12:03:26,1,Customs,23,15,3,80,Normal,Normal,Transit,81,False
PF1638,2024-03-18 09:50:22,2A,Immigration_EU,16,7,3,43,Normal,Normal,VIP,305,False
PF1639,2024-03-18 14:38:08,2A,Immigration_EU,23,14,2,71,Normal,Normal,Non_EU,347,False
PF1640,2024-03-16 16:40:08,2D,Immigration_NonEU,65,30,3,92,Evening_Peak,Emergency,EU_Citizen,206,False
PF1641,2024-03-20 10:10:23,2E,Customs,1,0,3,137,Normal,Normal,EU_Citizen,122,False
PF1642,2024-03-20 05:23:46,2D,Immigration_EU,64,35,1,44,Morning_Rush,Normal,VIP,248,False
PF1643,2024-03-15 16:32:41,2C,Immigration_NonEU,47,26,4,67,Evening_Peak,Normal,Transit,161,False
PF1644,2024-03-17 13:26:59,2A,Security,33,11,5,137,Normal,Normal,VIP,37,False
PF1645,2024-03-18 15:47:32,2E,Immigration_NonEU,24,21,2,87,Normal,Normal,EU_Citizen,212,False
PF1646,2024-03-20 13:54:03,2C,Customs,24,19,3,89,Normal,Normal,EU_Citizen,153,False
PF1647,2024-03-17 18:35:25,1,Customs,118,39,2,114,Evening_Peak,Normal,VIP,64,False
PF1648,2024-03-19 04:16:38,2B,Security,30,21,5,98,Night,Normal,Non_EU,105,False
PF1649,2024-03-15 05:30:14,1,Security,73,37,2,98,Morning_Rush,Normal,Crew,43,False
PF1650,2024-03-19 03:34:00,2D,Immigration_EU,17,6,1,66,Night,VIP_Movement,VIP,315,False
PF1651,2024-03-18 16:31:50,2B,Immigration_NonEU,62,23,2,67,Evening_Peak,Normal,Transit,243,False
PF1652,2024-03-18 05:14:52,2E,Immigration_NonEU,79,39,1,71,Morning_Rush,Normal,Crew,353,False
PF1653,2024-03-20 12:45:10,2D,Immigration_NonEU,6,10,4,47,Normal,Normal,EU_Citizen,208,False
PF1654,2024-03-20 22:16:17,2C,Security,24,8,2,139,Night,Normal,Non_EU,30,False
PF1655,2024-03-18 01:30:45,1,Baggage_Claim,18,19,2,153,Night,Normal,Non_EU,94,False
PF1656,2024-03-17 23:16:50,3,Security,14,12,5,103,Night,Emergency,Non_EU,55,False
