Transaction_ID,Date_Time,Revenue_Stream,Amount_EUR,Flight_Reference,Terminal,Passenger_Count,Revenue_Per_Passenger,Payment_Method,Currency_Original,Exchange_Rate,Cost_Category,Synthetic_Data
FIN1354,2024-03-18 15:28:06,Hotel_Commission,30,,3,,30.0,Credit_Card,JPY,0.886,Marketing,False
FIN1355,2024-03-16 12:15:07,Duty_Free,37,,2D,,37.0,Airline_Invoice,GBP,1.017,Administrative,False
FIN1356,2024-03-18 02:52:58,Duty_Free,90,,2E,,90.0,Cash,USD,1.15,Administrative,False
FIN1357,2024-03-21 09:20:07,Retail_Commission,94,,2D,,94.0,Airline_Invoice,JPY,0.94,Marketing,False
FIN1358,2024-03-19 17:48:56,Retail_Commission,84,,3,,84.0,Credit_Card,JPY,0.855,Administrative,False
FIN1359,2024-03-15 10:48:48,Parking_Fees,18,CDG261,2B,295.0,0.06,Airline_Invoice,JPY,1.087,Direct_Operational,False
FIN1360,2024-03-20 09:39:53,Hotel_Commission,105,,2A,,105.0,Commission,JPY,1.036,Administrative,False
FIN1361,2024-03-15 06:59:39,Duty_Free,42,,2D,,42.0,Airline_Invoice,JPY,1.106,Indirect_Operational,False
FIN1362,2024-03-19 02:11:37,Hotel_Commission,116,,1,,116.0,Airline_Invoice,GBP,0.953,Direct_Operational,False
FIN1363,2024-03-18 19:39:53,Car_Rental,70,,2A,,70.0,Commission,USD,0.872,Administrative,False
FIN1364,2024-03-17 15:07:05,Duty_Free,109,,2A,,109.0,Cash,EUR,1.0,Administrative,False
FIN1365,2024-03-18 08:05:28,Parking_Fees,18,CDG392,2F,147.0,0.12,Cash,EUR,1.0,Marketing,False
FIN1366,2024-03-21 11:02:14,Hotel_Commission,54,,2D,,54.0,Airline_Invoice,JPY,0.982,Marketing,False
FIN1367,2024-03-20 17:33:59,Parking_Fees,13,CDG296,2F,370.0,0.04,Commission,JPY,0.879,Administrative,False
FIN1368,2024-03-15 12:45:34,Food_Beverage,62,,2B,,62.0,Credit_Card,USD,0.899,Indirect_Operational,False
FIN1369,2024-03-15 10:09:04,Retail_Commission,121,,2F,,121.0,Cash,USD,0.855,Administrative,False
FIN1370,2024-03-19 11:54:44,Parking_Fees,29,CDG399,2B,200.0,0.14,Airline_Invoice,JPY,1.102,Administrative,False
FIN1371,2024-03-16 17:31:26,Retail_Commission,57,,2C,,57.0,Credit_Card,GBP,1.011,Direct_Operational,False
FIN1372,2024-03-15 01:19:59,Parking_Fees,44,CDG327,2C,304.0,0.14,Commission,EUR,1.0,Marketing,False
FIN1373,2024-03-19 15:15:04,Retail_Commission,121,,External,,121.0,Airline_Invoice,EUR,1.0,Indirect_Operational,False
FIN1374,2024-03-21 04:02:07,Landing_Fees,5251,CDG272,2D,192.0,27.35,Airline_Invoice,JPY,1.074,Administrative,False
FIN1375,2024-03-19 04:11:47,Parking_Fees,36,CDG391,1,481.0,0.07,Commission,GBP,1.149,Indirect_Operational,False
FIN1376,2024-03-18 14:57:28,Parking_Fees,31,CDG232,2E,327.0,0.09,Credit_Card,JPY,1.078,Administrative,False
FIN1377,2024-03-16 14:54:15,Duty_Free,195,,3,,195.0,Commission,USD,0.883,Administrative,False
FIN1378,2024-03-21 15:57:18,Hotel_Commission,82,,1,,82.0,Cash,USD,0.887,Marketing,False
FIN1379,2024-03-15 12:06:22,Parking_Fees,13,CDG436,3,174.0,0.07,Credit_Card,USD,0.861,Indirect_Operational,False
FIN1380,2024-03-17 05:44:40,Duty_Free,84,,2F,,84.0,Commission,USD,0.892,Indirect_Operational,False
FIN1381,2024-03-21 12:06:14,Hotel_Commission,83,,2C,,83.0,Credit_Card,GBP,0.961,Administrative,False
FIN1382,2024-03-15 20:08:04,Landing_Fees,4431,CDG128,2B,266.0,16.66,Airline_Invoice,GBP,0.865,Indirect_Operational,False
FIN1383,2024-03-19 20:14:20,Hotel_Commission,94,,2E,,94.0,Airline_Invoice,JPY,0.948,Direct_Operational,False
FIN1384,2024-03-16 06:55:03,Duty_Free,21,,2E,,21.0,Airline_Invoice,USD,0.884,Direct_Operational,False
FIN1385,2024-03-18 22:30:21,Hotel_Commission,85,,2A,,85.0,Commission,JPY,1.039,Indirect_Operational,False
FIN1386,2024-03-16 17:50:59,Food_Beverage,34,,2B,,34.0,Airline_Invoice,JPY,1.096,Marketing,False
FIN1387,2024-03-21 16:51:25,Landing_Fees,1290,CDG303,2D,397.0,3.25,Cash,EUR,1.0,Marketing,False
FIN1388,2024-03-15 18:18:55,Duty_Free,78,,3,,78.0,Cash,EUR,1.0,Marketing,False
FIN1389,2024-03-21 22:44:25,Duty_Free,38,,2F,,38.0,Commission,JPY,0.965,Indirect_Operational,False
FIN1390,2024-03-15 09:17:54,Landing_Fees,7570,CDG474,2D,130.0,58.23,Cash,JPY,0.976,Direct_Operational,False
FIN1391,2024-03-20 10:23:01,Hotel_Commission,80,,2C,,80.0,Commission,JPY,0.986,Indirect_Operational,False
FIN1392,2024-03-17 00:09:46,Retail_Commission,36,,2D,,36.0,Credit_Card,EUR,1.0,Direct_Operational,False
FIN1393,2024-03-16 23:56:49,Parking_Fees,46,CDG374,2E,458.0,0.1,Airline_Invoice,EUR,1.0,Administrative,False
FIN1394,2024-03-18 13:22:57,Duty_Free,118,,2F,,118.0,Commission,USD,0.955,Indirect_Operational,False
FIN1395,2024-03-20 08:04:51,Food_Beverage,104,,2D,,104.0,Cash,JPY,0.883,Indirect_Operational,False
FIN1396,2024-03-20 11:02:20,Landing_Fees,5079,CDG192,2F,266.0,19.09,Cash,USD,1.068,Marketing,False
FIN1397,2024-03-19 21:34:44,Food_Beverage,69,,External,,69.0,Cash,USD,0.931,Direct_Operational,False
FIN1398,2024-03-17 12:29:22,Car_Rental,29,,2C,,29.0,Credit_Card,GBP,0.863,Marketing,False
FIN1399,2024-03-17 09:08:10,Retail_Commission,44,,External,,44.0,Credit_Card,EUR,1.0,Direct_Operational,False
FIN1400,2024-03-19 13:49:15,Hotel_Commission,28,,3,,28.0,Cash,EUR,1.0,Administrative,False
FIN1401,2024-03-15 07:10:38,Food_Beverage,110,,1,,110.0,Commission,JPY,0.999,Marketing,False
FIN1402,2024-03-15 18:05:10,Hotel_Commission,28,,2F,,28.0,Commission,USD,1.113,Direct_Operational,False
FIN1403,2024-03-20 21:24:54,Hotel_Commission,96,,External,,96.0,Commission,EUR,1.0,Indirect_Operational,False
FIN1404,2024-03-20 06:33:13,Car_Rental,83,,3,,83.0,Commission,GBP,1.108,Administrative,False
FIN1405,2024-03-19 14:46:25,Retail_Commission,44,,3,,44.0,Airline_Invoice,EUR,1.0,Administrative,False
FIN1406,2024-03-15 13:13:08,Duty_Free,45,,3,,45.0,Cash,JPY,0.895,Marketing,False
FIN1407,2024-03-18 10:37:45,Hotel_Commission,59,,2A,,59.0,Cash,EUR,1.0,Indirect_Operational,False
FIN1408,2024-03-18 12:38:30,Landing_Fees,4791,CDG397,2C,220.0,21.78,Cash,JPY,0.921,Administrative,False
FIN1409,2024-03-17 08:02:21,Hotel_Commission,75,,2E,,75.0,Commission,GBP,1.059,Indirect_Operational,False
FIN1410,2024-03-18 17:05:31,Landing_Fees,1255,CDG160,External,474.0,2.65,Commission,EUR,1.0,Indirect_Operational,False
FIN1411,2024-03-15 04:04:46,Duty_Free,183,,2A,,183.0,Credit_Card,GBP,0.883,Administrative,False
FIN1412,2024-03-15 12:43:59,Duty_Free,161,,2E,,161.0,Commission,GBP,1.116,Direct_Operational,False
FIN1413,2024-03-18 19:13:11,Car_Rental,72,,2F,,72.0,Airline_Invoice,JPY,1.149,Marketing,False
FIN1414,2024-03-17 06:58:23,Car_Rental,56,,2F,,56.0,Commission,EUR,1.0,Marketing,False
FIN1415,2024-03-19 17:42:50,Duty_Free,198,,1,,198.0,Credit_Card,GBP,0.97,Direct_Operational,False
FIN1416,2024-03-20 14:42:01,Parking_Fees,33,CDG77,1,272.0,0.12,Airline_Invoice,GBP,0.943,Indirect_Operational,False
FIN1417,2024-03-17 10:13:18,Car_Rental,52,,External,,52.0,Commission,JPY,1.092,Direct_Operational,False
FIN1418,2024-03-16 13:04:23,Duty_Free,187,,3,,187.0,Commission,EUR,1.0,Marketing,False
FIN1419,2024-03-19 12:52:32,Duty_Free,73,,2F,,73.0,Airline_Invoice,JPY,0.932,Indirect_Operational,False
FIN1420,2024-03-15 16:14:56,Hotel_Commission,103,,2C,,103.0,Airline_Invoice,GBP,1.025,Direct_Operational,False
FIN1421,2024-03-18 05:15:08,Parking_Fees,38,CDG1,1,299.0,0.13,Credit_Card,JPY,0.979,Administrative,False
FIN1422,2024-03-15 11:56:58,Food_Beverage,62,,2B,,62.0,Credit_Card,GBP,0.885,Direct_Operational,False
FIN1423,2024-03-17 14:12:24,Hotel_Commission,82,,2A,,82.0,Airline_Invoice,GBP,0.867,Marketing,False
FIN1424,2024-03-20 20:50:12,Retail_Commission,46,,2A,,46.0,Airline_Invoice,USD,0.999,Administrative,False
FIN1425,2024-03-15 09:45:04,Food_Beverage,48,,2E,,48.0,Commission,JPY,0.959,Indirect_Operational,False
FIN1426,2024-03-15 02:27:01,Food_Beverage,31,,3,,31.0,Commission,EUR,1.0,Administrative,False
FIN1427,2024-03-18 07:14:51,Retail_Commission,149,,2A,,149.0,Airline_Invoice,GBP,0.993,Indirect_Operational,False
FIN1428,2024-03-16 14:38:38,Hotel_Commission,73,,2F,,73.0,Credit_Card,GBP,1.002,Indirect_Operational,False
FIN1429,2024-03-16 03:43:00,Car_Rental,117,,2B,,117.0,Commission,EUR,1.0,Administrative,False
FIN1430,2024-03-16 03:53:40,Car_Rental,43,,2A,,43.0,Commission,GBP,0.852,Indirect_Operational,False
FIN1431,2024-03-20 22:01:19,Landing_Fees,7557,CDG86,2C,284.0,26.61,Airline_Invoice,JPY,1.059,Administrative,False
FIN1432,2024-03-18 19:39:15,Landing_Fees,2153,CDG374,2A,284.0,7.58,Commission,EUR,1.0,Direct_Operational,False
FIN1433,2024-03-15 17:16:14,Parking_Fees,16,CDG450,2E,434.0,0.04,Credit_Card,USD,0.981,Administrative,False
FIN1434,2024-03-18 06:54:07,Hotel_Commission,111,,2C,,111.0,Cash,JPY,0.942,Marketing,False
FIN1435,2024-03-16 07:10:18,Landing_Fees,1882,CDG365,2D,178.0,10.57,Commission,EUR,1.0,Marketing,False
FIN1436,2024-03-21 00:48:54,Retail_Commission,111,,2B,,111.0,Airline_Invoice,EUR,1.0,Indirect_Operational,False
FIN1437,2024-03-19 18:42:02,Landing_Fees,3460,CDG220,2B,466.0,7.42,Cash,USD,1.125,Administrative,False
FIN1438,2024-03-19 07:21:31,Duty_Free,142,,2B,,142.0,Airline_Invoice,JPY,1.008,Indirect_Operational,False
FIN1439,2024-03-18 03:02:36,Car_Rental,52,,2A,,52.0,Cash,EUR,1.0,Indirect_Operational,False
FIN1440,2024-03-19 16:04:37,Landing_Fees,7664,CDG358,1,331.0,23.15,Airline_Invoice,USD,0.962,Administrative,False
FIN1441,2024-03-19 18:14:29,Landing_Fees,8136,CDG433,External,381.0,21.35,Cash,GBP,1.104,Marketing,False
FIN1442,2024-03-17 20:22:25,Car_Rental,99,,1,,99.0,Commission,GBP,1.119,Indirect_Operational,False
FIN1443,2024-03-16 06:00:39,Hotel_Commission,46,,2C,,46.0,Commission,JPY,0.949,Administrative,False
FIN1444,2024-03-15 08:57:23,Car_Rental,87,,2F,,87.0,Credit_Card,EUR,1.0,Direct_Operational,False
FIN1445,2024-03-15 20:58:32,Landing_Fees,3405,CDG103,2B,140.0,24.32,Credit_Card,EUR,1.0,Marketing,False
FIN1446,2024-03-21 05:20:29,Hotel_Commission,44,,2D,,44.0,Credit_Card,JPY,0.988,Administrative,False
FIN1447,2024-03-21 13:12:45,Parking_Fees,25,CDG177,3,122.0,0.2,Cash,EUR,1.0,Administrative,False
FIN1448,2024-03-16 10:52:10,Food_Beverage,22,,2B,,22.0,Airline_Invoice,GBP,1.092,Administrative,False
FIN1449,2024-03-16 18:33:53,Retail_Commission,71,,2A,,71.0,Credit_Card,JPY,1.11,Administrative,False
FIN1450,2024-03-19 13:31:52,Food_Beverage,33,,2E,,33.0,Airline_Invoice,JPY,0.938,Marketing,False
FIN1451,2024-03-17 08:34:53,Duty_Free,67,,2F,,67.0,Commission,JPY,0.909,Marketing,False
FIN1452,2024-03-16 04:55:49,Parking_Fees,18,CDG383,2C,322.0,0.06,Cash,EUR,1.0,Direct_Operational,False
FIN1453,2024-03-19 14:11:24,Landing_Fees,2127,CDG394,2D,320.0,6.65,Commission,EUR,1.0,Marketing,False
FIN1454,2024-03-16 16:37:28,Landing_Fees,7705,CDG403,3,137.0,56.24,Commission,GBP,0.966,Indirect_Operational,False
FIN1455,2024-03-17 21:28:09,Parking_Fees,15,CDG5,2D,376.0,0.04,Airline_Invoice,JPY,1.069,Marketing,False
FIN1456,2024-03-18 04:28:16,Parking_Fees,59,CDG110,2B,312.0,0.19,Cash,GBP,0.931,Marketing,False
FIN1457,2024-03-19 18:58:45,Car_Rental,77,,2F,,77.0,Airline_Invoice,GBP,1.126,Indirect_Operational,False
FIN1458,2024-03-20 00:14:58,Parking_Fees,13,CDG419,1,484.0,0.03,Commission,USD,0.925,Direct_Operational,False
FIN1459,2024-03-17 04:46:19,Food_Beverage,98,,2B,,98.0,Commission,EUR,1.0,Administrative,False
FIN1460,2024-03-18 17:06:23,Landing_Fees,1360,CDG26,2B,375.0,3.63,Cash,GBP,1.057,Direct_Operational,False
FIN1461,2024-03-20 23:50:04,Retail_Commission,96,,2D,,96.0,Cash,GBP,0.854,Direct_Operational,False
FIN1462,2024-03-15 14:47:34,Parking_Fees,25,CDG486,1,198.0,0.13,Airline_Invoice,GBP,0.954,Indirect_Operational,False
FIN1463,2024-03-15 06:50:49,Food_Beverage,79,,2C,,79.0,Airline_Invoice,USD,1.087,Marketing,False
FIN1464,2024-03-21 00:55:02,Landing_Fees,7541,CDG500,2A,512.0,14.73,Credit_Card,JPY,0.866,Indirect_Operational,False
FIN1465,2024-03-17 03:11:56,Hotel_Commission,102,,2F,,102.0,Credit_Card,EUR,1.0,Indirect_Operational,False
FIN1466,2024-03-21 05:41:29,Hotel_Commission,23,,External,,23.0,Credit_Card,USD,1.069,Direct_Operational,False
FIN1467,2024-03-15 04:05:01,Parking_Fees,51,CDG420,External,512.0,0.1,Cash,JPY,1.094,Direct_Operational,False
FIN1468,2024-03-20 09:01:23,Food_Beverage,118,,2B,,118.0,Cash,EUR,1.0,Direct_Operational,False
FIN1469,2024-03-20 13:47:08,Hotel_Commission,72,,2C,,72.0,Commission,GBP,1.142,Administrative,False
FIN1470,2024-03-15 03:04:50,Landing_Fees,8007,CDG360,2B,473.0,16.93,Credit_Card,USD,1.036,Administrative,False
FIN1471,2024-03-21 19:13:16,Parking_Fees,15,CDG405,External,518.0,0.03,Commission,USD,1.075,Indirect_Operational,False
FIN1472,2024-03-20 07:57:16,Parking_Fees,36,CDG186,2D,358.0,0.1,Credit_Card,JPY,1.029,Direct_Operational,False
FIN1473,2024-03-18 14:38:41,Hotel_Commission,77,,2F,,77.0,Cash,JPY,0.924,Direct_Operational,False
FIN1474,2024-03-19 16:47:14,Parking_Fees,55,CDG218,2C,286.0,0.19,Airline_Invoice,EUR,1.0,Indirect_Operational,False
FIN1475,2024-03-19 03:57:39,Car_Rental,111,,2A,,111.0,Cash,USD,1.045,Administrative,False
FIN1476,2024-03-19 22:07:54,Car_Rental,101,,3,,101.0,Airline_Invoice,USD,0.893,Administrative,False
FIN1477,2024-03-18 06:05:37,Car_Rental,51,,2D,,51.0,Credit_Card,GBP,1.12,Indirect_Operational,False
FIN1478,2024-03-16 00:17:05,Landing_Fees,3690,CDG84,1,222.0,16.62,Credit_Card,GBP,1.099,Direct_Operational,False
FIN1479,2024-03-21 11:07:25,Retail_Commission,45,,2C,,45.0,Commission,EUR,1.0,Direct_Operational,False
FIN1480,2024-03-16 18:02:18,Hotel_Commission,24,,3,,24.0,Airline_Invoice,JPY,1.126,Marketing,False
FIN1481,2024-03-16 00:29:45,Landing_Fees,3392,CDG14,2C,192.0,17.67,Commission,EUR,1.0,Marketing,False
FIN1482,2024-03-17 11:56:50,Car_Rental,73,,3,,73.0,Commission,EUR,1.0,Marketing,False
FIN1483,2024-03-19 20:33:18,Food_Beverage,35,,2E,,35.0,Credit_Card,EUR,1.0,Direct_Operational,False
FIN1484,2024-03-18 17:15:37,Landing_Fees,3686,CDG426,2A,342.0,10.78,Credit_Card,USD,0.954,Marketing,False
FIN1485,2024-03-20 21:37:23,Car_Rental,24,,2A,,24.0,Cash,GBP,0.957,Administrative,False
FIN1486,2024-03-18 14:42:51,Food_Beverage,81,,2F,,81.0,Commission,JPY,0.985,Indirect_Operational,False
FIN1487,2024-03-16 10:45:39,Retail_Commission,119,,3,,119.0,Cash,EUR,1.0,Administrative,False
FIN1488,2024-03-20 20:27:39,Landing_Fees,1786,CDG476,2F,192.0,9.3,Cash,JPY,1.045,Marketing,False
FIN1489,2024-03-18 01:08:27,Landing_Fees,7372,CDG5,2A,519.0,14.2,Airline_Invoice,USD,0.989,Direct_Operational,False
FIN1490,2024-03-15 18:36:57,Parking_Fees,52,CDG148,2B,277.0,0.19,Commission,JPY,0.867,Marketing,False
FIN1491,2024-03-19 21:51:57,Parking_Fees,19,CDG136,2E,254.0,0.07,Airline_Invoice,JPY,1.055,Administrative,False
FIN1492,2024-03-18 05:10:57,Duty_Free,115,,2F,,115.0,Credit_Card,EUR,1.0,Direct_Operational,False
FIN1493,2024-03-15 02:09:38,Parking_Fees,13,CDG437,External,232.0,0.06,Airline_Invoice,JPY,1.097,Direct_Operational,False
FIN1494,2024-03-21 02:06:00,Food_Beverage,108,,2E,,108.0,Credit_Card,GBP,1.059,Marketing,False
FIN1495,2024-03-19 18:05:04,Food_Beverage,78,,2F,,78.0,Cash,EUR,1.0,Administrative,False
FIN1496,2024-03-20 22:09:33,Retail_Commission,100,,2C,,100.0,Cash,USD,1.084,Administrative,False
FIN1497,2024-03-21 02:26:26,Food_Beverage,40,,External,,40.0,Commission,JPY,0.94,Direct_Operational,False
FIN1498,2024-03-15 11:13:42,Hotel_Commission,118,,1,,118.0,Airline_Invoice,GBP,0.863,Administrative,False
FIN1499,2024-03-18 13:23:03,Retail_Commission,134,,2F,,134.0,Commission,JPY,1.128,Administrative,False
FIN1500,2024-03-18 08:44:30,Retail_Commission,75,,3,,75.0,Airline_Invoice,JPY,1.042,Indirect_Operational,False
FIN240,2024-03-14 00:00:00,Retail_Commission,45,,1,,45.0,Commission,EUR,1.0,Administrative,True
FIN1002,2024-03-14 00:00:00,Parking_Fees,30,CDG484,2E,268.0,0.11,Commission,JPY,0.878,Direct_Operational,True
FIN627,2024-03-14 00:00:00,Food_Beverage,34,,2F,,34.0,Commission,EUR,1.0,Indirect_Operational,True
FIN255,2024-03-14 00:00:00,Car_Rental,30,,2E,,30.0,Airline_Invoice,USD,1.09,Direct_Operational,True
FIN175,2024-03-14 00:00:00,Duty_Free,126,,2A,,126.0,Airline_Invoice,GBP,1.087,Administrative,True
FIN067,2024-03-14 00:00:00,Landing_Fees,7175,CDG158,2E,380.0,18.88,Cash,JPY,1.007,Marketing,True
FIN1430,2024-03-14 00:00:00,Car_Rental,43,,2A,,43.0,Commission,GBP,0.852,Indirect_Operational,True
FIN292,2024-03-14 00:00:00,Landing_Fees,1660,CDG497,3,439.0,3.78,Airline_Invoice,JPY,0.892,Marketing,True
FIN1079,2024-03-14 00:00:00,Food_Beverage,49,,2B,,49.0,Cash,JPY,1.066,Administrative,True
FIN495,2024-03-14 00:00:00,Hotel_Commission,103,,2E,,103.0,Credit_Card,GBP,0.934,Marketing,True
FIN754,2024-03-14 00:00:00,Hotel_Commission,88,,1,,88.0,Commission,USD,0.985,Administrative,True
FIN1056,2024-03-14 00:00:00,Hotel_Commission,91,,2F,,91.0,Cash,JPY,0.885,Indirect_Operational,True
FIN210,2024-03-14 00:00:00,Car_Rental,74,,2E,,74.0,Cash,EUR,1.0,Direct_Operational,True
FIN852,2024-03-14 00:00:00,Hotel_Commission,81,,2B,,81.0,Airline_Invoice,EUR,1.0,Marketing,True
FIN236,2024-03-14 00:00:00,Parking_Fees,37,CDG484,External,272.0,0.14,Credit_Card,USD,1.142,Administrative,True
FIN309,2024-03-14 00:00:00,Car_Rental,111,,2F,,111.0,Cash,EUR,1.0,Marketing,True
FIN712,2024-03-14 00:00:00,Landing_Fees,1912,CDG349,2A,474.0,4.03,Cash,JPY,0.939,Marketing,True
FIN785,2024-03-14 00:00:00,Hotel_Commission,67,,2F,,67.0,Credit_Card,USD,0.93,Administrative,True
FIN1135,2024-03-14 00:00:00,Parking_Fees,59,CDG196,2A,378.0,0.16,Airline_Invoice,USD,1.116,Direct_Operational,True
FIN956,2024-03-14 00:00:00,Duty_Free,209,,External,,209.0,Cash,JPY,1.061,Administrative,True
FIN890,2024-03-14 00:00:00,Car_Rental,108,,1,,108.0,Airline_Invoice,USD,0.902,Direct_Operational,True
FIN444,2024-03-14 00:00:00,Car_Rental,54,,2E,,54.0,Cash,JPY,1.119,Indirect_Operational,True
FIN640,2024-03-14 00:00:00,Food_Beverage,111,,2E,,111.0,Cash,JPY,0.967,Direct_Operational,True
FIN380,2024-03-14 00:00:00,Parking_Fees,51,CDG10,2C,248.0,0.21,Commission,USD,0.963,Administrative,True
FIN1057,2024-03-14 00:00:00,Food_Beverage,27,,2B,,27.0,Credit_Card,EUR,1.0,Administrative,True
FIN720,2024-03-14 00:00:00,Landing_Fees,4694,CDG415,1,226.0,20.77,Credit_Card,GBP,0.98,Direct_Operational,True
FIN068,2024-03-14 00:00:00,Retail_Commission,14,,2D,,14.0,Cash,EUR,1.0,Administrative,True
FIN575,2024-03-14 00:00:00,Hotel_Commission,33,,2A,,33.0,Airline_Invoice,EUR,1.0,Administrative,True
FIN1305,2024-03-14 00:00:00,Parking_Fees,13,CDG451,3,135.0,0.1,Airline_Invoice,JPY,1.129,Direct_Operational,True
FIN1092,2024-03-14 00:00:00,Hotel_Commission,113,,1,,113.0,Airline_Invoice,EUR,1.0,Direct_Operational,True
FIN154,2024-03-14 00:00:00,Hotel_Commission,32,,2C,,32.0,Commission,JPY,1.1,Marketing,True
FIN1189,2024-03-14 00:00:00,Hotel_Commission,85,,2F,,85.0,Credit_Card,JPY,1.077,Direct_Operational,True
FIN1094,2024-03-14 00:00:00,Retail_Commission,27,,2C,,27.0,Airline_Invoice,USD,0.894,Direct_Operational,True
FIN440,2024-03-14 00:00:00,Landing_Fees,2704,CDG222,External,328.0,8.24,Airline_Invoice,EUR,1.0,Marketing,True
FIN1313,2024-03-14 00:00:00,Landing_Fees,6640,CDG383,2F,360.0,18.44,Commission,EUR,1.0,Marketing,True
FIN1326,2024-03-14 00:00:00,Landing_Fees,6394,CDG170,1,334.0,19.14,Cash,USD,1.086,Direct_Operational,True
FIN545,2024-03-14 00:00:00,Duty_Free,76,,1,,76.0,Credit_Card,GBP,0.997,Indirect_Operational,True
FIN1180,2024-03-14 00:00:00,Retail_Commission,151,,1,,151.0,Airline_Invoice,USD,0.883,Marketing,True
FIN309,2024-03-14 00:00:00,Car_Rental,111,,2F,,111.0,Cash,EUR,1.0,Marketing,True
FIN1119,2024-03-14 00:00:00,Food_Beverage,88,,2D,,88.0,Credit_Card,EUR,1.0,Marketing,True
FIN067,2024-03-14 00:00:00,Landing_Fees,7175,CDG158,2E,380.0,18.88,Cash,JPY,1.007,Marketing,True
FIN390,2024-03-14 00:00:00,Food_Beverage,99,,2E,,99.0,Commission,EUR,1.0,Indirect_Operational,True
FIN634,2024-03-14 00:00:00,Parking_Fees,59,CDG198,2D,285.0,0.21,Airline_Invoice,EUR,1.0,Direct_Operational,True
FIN899,2024-03-14 00:00:00,Duty_Free,54,,1,,54.0,Airline_Invoice,USD,0.968,Direct_Operational,True
FIN1406,2024-03-14 00:00:00,Duty_Free,45,,3,,45.0,Cash,JPY,0.895,Marketing,True
FIN723,2024-03-14 00:00:00,Parking_Fees,26,CDG24,2D,123.0,0.21,Cash,EUR,1.0,Marketing,True
FIN050,2024-03-14 00:00:00,Car_Rental,73,,2A,,73.0,Commission,USD,1.014,Direct_Operational,True
FIN543,2024-03-14 00:00:00,Duty_Free,151,,2A,,151.0,Commission,EUR,1.0,Administrative,True
FIN791,2024-03-14 00:00:00,Retail_Commission,113,,2D,,113.0,Airline_Invoice,EUR,1.0,Administrative,True
FIN1323,2024-03-14 00:00:00,Duty_Free,214,,2B,,214.0,Credit_Card,EUR,1.0,Direct_Operational,True
FIN780,2024-03-14 00:00:00,Car_Rental,34,,1,,34.0,Airline_Invoice,EUR,1.0,Direct_Operational,True
FIN216,2024-03-14 00:00:00,Parking_Fees,50,CDG255,2A,181.0,0.28,Credit_Card,EUR,1.0,Indirect_Operational,True
FIN837,2024-03-14 00:00:00,Landing_Fees,6555,CDG391,2C,319.0,20.55,Commission,JPY,1.126,Marketing,True
FIN1042,2024-03-14 00:00:00,Landing_Fees,3748,CDG206,2E,136.0,27.56,Cash,USD,1.02,Administrative,True
FIN983,2024-03-14 00:00:00,Food_Beverage,91,,2A,,91.0,Credit_Card,EUR,1.0,Indirect_Operational,True
FIN1186,2024-03-14 00:00:00,Food_Beverage,45,,2C,,45.0,Cash,USD,1.01,Marketing,True
FIN103,2024-03-14 00:00:00,Retail_Commission,24,,1,,24.0,Cash,GBP,1.097,Direct_Operational,True
FIN474,2024-03-14 00:00:00,Parking_Fees,30,CDG39,2D,391.0,0.08,Airline_Invoice,GBP,0.877,Marketing,True
FIN192,2024-03-14 00:00:00,Parking_Fees,46,CDG156,3,354.0,0.13,Airline_Invoice,EUR,1.0,Direct_Operational,True
FIN1306,2024-03-14 00:00:00,Retail_Commission,50,,2F,,50.0,Commission,USD,0.912,Marketing,True
FIN899,2024-03-14 00:00:00,Duty_Free,54,,1,,54.0,Airline_Invoice,USD,0.968,Direct_Operational,True
FIN006,2024-03-14 00:00:00,Car_Rental,116,,2B,,116.0,Cash,JPY,1.023,Direct_Operational,True
FIN909,2024-03-14 00:00:00,Food_Beverage,22,,2D,,22.0,Airline_Invoice,JPY,0.873,Indirect_Operational,True
FIN1324,2024-03-14 00:00:00,Retail_Commission,16,,External,,16.0,Commission,EUR,1.0,Marketing,True
FIN254,2024-03-14 00:00:00,Hotel_Commission,56,,2F,,56.0,Credit_Card,JPY,1.103,Indirect_Operational,True
FIN1098,2024-03-14 00:00:00,Landing_Fees,7336,CDG268,1,432.0,16.98,Airline_Invoice,JPY,0.915,Administrative,True
FIN939,2024-03-14 00:00:00,Landing_Fees,7525,CDG205,2D,383.0,19.65,Commission,GBP,1.035,Direct_Operational,True
FIN1293,2024-03-14 00:00:00,Landing_Fees,2575,CDG33,2F,151.0,17.05,Airline_Invoice,JPY,1.05,Marketing,True
FIN382,2024-03-14 00:00:00,Landing_Fees,7744,CDG153,2E,241.0,32.13,Airline_Invoice,USD,1.085,Administrative,True
FIN462,2024-03-14 00:00:00,Duty_Free,65,,1,,65.0,Airline_Invoice,JPY,1.04,Direct_Operational,True
FIN626,2024-03-14 00:00:00,Hotel_Commission,72,,2B,,72.0,Credit_Card,USD,1.018,Administrative,True
FIN627,2024-03-14 00:00:00,Food_Beverage,34,,2F,,34.0,Commission,EUR,1.0,Indirect_Operational,True
FIN1045,2024-03-14 00:00:00,Hotel_Commission,96,,1,,96.0,Credit_Card,EUR,1.0,Indirect_Operational,True
FIN1065,2024-03-14 00:00:00,Hotel_Commission,42,,2F,,42.0,Credit_Card,USD,1.067,Direct_Operational,True
FIN569,2024-03-14 00:00:00,Car_Rental,107,,2B,,107.0,Commission,GBP,0.877,Marketing,True
